Title,Date,Text,Text_diff_new,Text_diff_old
113_Artikel88,01-07-2021,"['Artikel 88', 'Toon relaties in LiDO', 'voor: Artikel 88', 'Maak een permanente link', 'van: Artikel 88', 'Toon wetstechnische informatie', 'van: Artikel 88', 'Vergelijk met een andere versie', 'van: Artikel 88', 'Druk het regelingonderdeel af', 'Artikel 88', 'Sla het regelingonderdeel op', 'Artikel 88', 'Indien op grond van medische noodzaak toepassing wordt gevraagd van', 'artikel 149, tweede lid, van de wet', 'voor wat betreft ontheffing van de verplichting tot gebruik van autogordels en kinderbeveiligingssystemen, kan een schriftelijke verklaring van een arts worden verlangd.', 'De ontheffing vermeldt een geldigheidsduur van maximaal twintig jaar.', 'Op de ontheffing wordt het symbool zoals aangeduid in artikel 5 van de', 'richtlijn nr 91/671/EEG', 'van de Raad van de Europese Gemeenschappen van 16 december 1991 inzake de onderlinge aanpassing van de wetgevingen van de Lid-Staten betreffende het verplichte gebruik van veiligheidsgordels in voertuigen van minder dan 3,5 ton (', 'PbEG', 'L 373) aangebracht.', 'Een wijziging van de', 'richtlijn nr 91/671/EEG', 'gaat voor de toepassing van het derde lid gelden met ingang van de dag waarop aan de betrokken wijzigingsrichtlijn uitvoering moet zijn gegeven.', 'De aan de behandeling van de aanvraag van een ontheffing van het gebruik van autogordels en kinderbeveiligingssystemen verbonden kosten worden ten laste van de aanvrager gebracht.']",,
114_Artikel89,01-07-2021,"['Artikel 89', 'Toon relaties in LiDO', 'voor: Artikel 89', 'Maak een permanente link', 'van: Artikel 89', 'Toon wetstechnische informatie', 'van: Artikel 89', 'Vergelijk met een andere versie', 'van: Artikel 89', 'Druk het regelingonderdeel af', 'Artikel 89', 'Sla het regelingonderdeel op', 'Artikel 89', '[Vervallen per 01-01-1995]']",,
115_Artikel90,01-07-2021,"['Artikel 90', 'Toon relaties in LiDO', 'voor: Artikel 90', 'Maak een permanente link', 'van: Artikel 90', 'Toon wetstechnische informatie', 'van: Artikel 90', 'Vergelijk met een andere versie', 'van: Artikel 90', 'Druk het regelingonderdeel af', 'Artikel 90', 'Sla het regelingonderdeel op', 'Artikel 90', '[Vervallen per 01-01-1995]']",,
116_Artikel91,01-07-2021,"['Artikel 91', 'Toon relaties in LiDO', 'voor: Artikel 91', 'Maak een permanente link', 'van: Artikel 91', 'Toon wetstechnische informatie', 'van: Artikel 91', 'Vergelijk met een andere versie', 'van: Artikel 91', 'Druk het regelingonderdeel af', 'Artikel 91', 'Sla het regelingonderdeel op', 'Artikel 91', 'Bestuurders van een voorrangsvoertuig mogen afwijken van de voorschriften van dit besluit voor zover de uitoefening van hun taak dit vereist.']",,
117_Artikel92,01-07-2021,"['Artikel 92', 'Toon relaties in LiDO', 'voor: Artikel 92', 'Maak een permanente link', 'van: Artikel 92', 'Toon wetstechnische informatie', 'van: Artikel 92', 'Vergelijk met een andere versie', 'van: Artikel 92', 'Druk het regelingonderdeel af', 'Artikel 92', 'Sla het regelingonderdeel op', 'Artikel 92', 'Overtreding van de', 'artikelen 3 tot en met 12', '14 tot en met 27', '30, eerste lid', '31 tot en met 43', '45', '46', '49 tot en met 61b', '62', ', met uitzondering van verkeersbord C22 van', 'bijlage 1', '68, zesde lid', '74, tweede lid', '82', '82a', '83', 'en', '86b', 'is een strafbaar feit.', 'Bij de veroordeling van de bestuurder van een motorvoertuig, een bromfietser of eensnorfietser wegens een overtreding als bedoeld in het eerste lid kan hem de bevoegdheidom motorvoertuigen, bromfietsen en snorfietsen te besturen voor ten hoogste twee jarenworden ontzegd.']",,
118_Artikel93,01-07-2021,"['Artikel 93', 'Toon relaties in LiDO', 'voor: Artikel 93', 'Maak een permanente link', 'van: Artikel 93', 'Toon wetstechnische informatie', 'van: Artikel 93', 'Vergelijk met een andere versie', 'van: Artikel 93', 'Druk het regelingonderdeel af', 'Artikel 93', 'Sla het regelingonderdeel op', 'Artikel 93', '[Vervallen per 01-01-1995]']",,
119_Artikel94,01-07-2021,"['Artikel 94', 'Toon relaties in LiDO', 'voor: Artikel 94', 'Maak een permanente link', 'van: Artikel 94', 'Toon wetstechnische informatie', 'van: Artikel 94', 'Vergelijk met een andere versie', 'van: Artikel 94', 'Druk het regelingonderdeel af', 'Artikel 94', 'Sla het regelingonderdeel op', 'Artikel 94', '[Vervallen per 01-01-1995]']",,
120_Artikel95,01-07-2021,"['Artikel 95', 'Toon relaties in LiDO', 'voor: Artikel 95', 'Maak een permanente link', 'van: Artikel 95', 'Toon wetstechnische informatie', 'van: Artikel 95', 'Vergelijk met een andere versie', 'van: Artikel 95', 'Druk het regelingonderdeel af', 'Artikel 95', 'Sla het regelingonderdeel op', 'Artikel 95', '[Vervallen per 01-05-2009]']",,
121_Artikel96,01-07-2021,"['Artikel 96', 'Toon relaties in LiDO', 'voor: Artikel 96', 'Maak een permanente link', 'van: Artikel 96', 'Toon wetstechnische informatie', 'van: Artikel 96', 'Vergelijk met een andere versie', 'van: Artikel 96', 'Druk het regelingonderdeel af', 'Artikel 96', 'Sla het regelingonderdeel op', 'Artikel 96', 'De in de rechterkolom genoemde borden volgens het model van bijlage 2, behorende bijhet met ingang van 1 november 1991 ingetrokken Reglement verkeersregels en verkeerstekens(Stb. 1966, 181), blijven van kracht. Zij hebben de betekenis die is toegekend aande overeenkomstige in de linker kolom genoemde borden opgenomen in', 'bijlage 1 van het RVV 1990', 'In afwijking van het eerste lid behouden de in de rechter kolom genoemde borden 46en 47 de betekenis die daaraan is toegekend in het in het eerste lid, eerste volzin,genoemde reglement. Zij blijven van kracht tot 1 januari 2009.', 'Bijlage I RVV 1990', 'Bijlage II RVV 1966', 'A1', 'A2', 'A4', '1a (eerste model)', 'A5', '2a (eerste model)', 'B1', 'B2', 'B3', 'B4', '8 (uitgevoerd conform onderschrift)', 'B5', '8 (uitgevoerd conform onderschrift)', 'B7', '10', 'C3', '13', 'C4', '14', 'C6', '17', 'C7', '17a', 'C8', '17b', 'C10', '18', 'C11', '19', 'C12', '20', 'C13', '21', 'C14', '22', 'C15', '23', 'C16', '27', 'C17', '32', 'C18', '33', 'C19', '34', 'C20', '35', 'C21', '36', 'C22', '98a', 'D1', '15', 'D2', '16', 'D3', '63', 'D4 tot en met D6', '46 en 47', 'E3', '52', 'E4', '99', 'E5', '54a', 'E6', '54b en 54c', 'E7', '54d', 'E8', '99 (met onderbord waarop de betrokken categorie is aangegeven)', 'E9', '99a', 'E10', '53', 'E11', '54', 'F1', '40', 'F2', '41', 'F3', '42', 'F4', '43', 'F5', '44', 'F6', '45', 'F7', '48', 'F8', '55', 'G1', '57a', 'G2', '58a', 'G3', '57b', 'G4', '58b', 'G5', '57c', 'G6', '58c', 'G7', '61', 'G11', '59', 'G13', '60', 'H1', '3 en 4', 'H2', 'J2', '66', 'J3', '67', 'J4', '69', 'J5', '68', 'J1', '73', 'J15', '79', 'J16', '80', 'J20', '82', 'J21', '83', 'J22', '84', 'J23', '84', 'J24', '87', 'J25', '85', 'J26', '86', 'J27', '88', 'J28', '89', 'J29', '91', 'J31', '93', 'J33', '94a', 'J34', '94b', 'J35', '94c', 'J37', '90', 'K14', '98', 'L2', '96', 'L3', '102', 'L4', '100', 'L8', '101, onderdeel a', 'L9', '101, onderdeel b']",,
122_Artikel97,01-07-2021,"['Artikel 97', 'Toon relaties in LiDO', 'voor: Artikel 97', 'Maak een permanente link', 'van: Artikel 97', 'Toon wetstechnische informatie', 'van: Artikel 97', 'Vergelijk met een andere versie', 'van: Artikel 97', 'Druk het regelingonderdeel af', 'Artikel 97', 'Sla het regelingonderdeel op', 'Artikel 97', 'Bewegwijzeringsborden, geplaatst voor 1 november 1991, blijven van kracht totdat zijdoor in', 'bijlage I', 'vastgestelde borden zijn vervangen.']",,
123_Artikel98,01-07-2021,"['Artikel 98', 'Toon relaties in LiDO', 'voor: Artikel 98', 'Maak een permanente link', 'van: Artikel 98', 'Toon wetstechnische informatie', 'van: Artikel 98', 'Vergelijk met een andere versie', 'van: Artikel 98', 'Druk het regelingonderdeel af', 'Artikel 98', 'Sla het regelingonderdeel op', 'Artikel 98', '[Vervallen per 01-01-2021]']",,
124_Artikel99,01-07-2021,"['Artikel 99', 'Toon relaties in LiDO', 'voor: Artikel 99', 'Maak een permanente link', 'van: Artikel 99', 'Toon wetstechnische informatie', 'van: Artikel 99', 'Vergelijk met een andere versie', 'van: Artikel 99', 'Druk het regelingonderdeel af', 'Artikel 99', 'Sla het regelingonderdeel op', 'Artikel 99', '[Vervallen per 01-01-1995]']",,
125_Artikel100,01-07-2021,"['Artikel 100', 'Toon relaties in LiDO', 'voor: Artikel 100', 'Maak een permanente link', 'van: Artikel 100', 'Toon wetstechnische informatie', 'van: Artikel 100', 'Vergelijk met een andere versie', 'van: Artikel 100', 'Druk het regelingonderdeel af', 'Artikel 100', 'Sla het regelingonderdeel op', 'Artikel 100', '[Vervallen per 01-01-1995]']",,
126_Artikel101,01-07-2021,"['Artikel 101', 'Toon relaties in LiDO', 'voor: Artikel 101', 'Maak een permanente link', 'van: Artikel 101', 'Toon wetstechnische informatie', 'van: Artikel 101', 'Vergelijk met een andere versie', 'van: Artikel 101', 'Druk het regelingonderdeel af', 'Artikel 101', 'Sla het regelingonderdeel op', 'Artikel 101', '[Vervallen per 01-01-1995]']",,
127_Artikel102,01-07-2021,"['Artikel 102', 'Toon relaties in LiDO', 'voor: Artikel 102', 'Maak een permanente link', 'van: Artikel 102', 'Toon wetstechnische informatie', 'van: Artikel 102', 'Vergelijk met een andere versie', 'van: Artikel 102', 'Druk het regelingonderdeel af', 'Artikel 102', 'Sla het regelingonderdeel op', 'Artikel 102', '[Vervallen per 01-01-1995]']",,
128_Artikel103,01-07-2021,"['Artikel 103', 'Toon relaties in LiDO', 'voor: Artikel 103', 'Maak een permanente link', 'van: Artikel 103', 'Toon wetstechnische informatie', 'van: Artikel 103', 'Vergelijk met een andere versie', 'van: Artikel 103', 'Druk het regelingonderdeel af', 'Artikel 103', 'Sla het regelingonderdeel op', 'Artikel 103', '[Vervallen per 01-01-1995]']",,
129_Artikel104,01-07-2021,"['Artikel 104', 'Toon relaties in LiDO', 'voor: Artikel 104', 'Maak een permanente link', 'van: Artikel 104', 'Toon wetstechnische informatie', 'van: Artikel 104', 'Vergelijk met een andere versie', 'van: Artikel 104', 'Druk het regelingonderdeel af', 'Artikel 104', 'Sla het regelingonderdeel op', 'Artikel 104', '[Vervallen per 01-01-1995]']",,
130_Artikel105,01-07-2021,"['Artikel 105', 'Toon relaties in LiDO', 'voor: Artikel 105', 'Maak een permanente link', 'van: Artikel 105', 'Toon wetstechnische informatie', 'van: Artikel 105', 'Vergelijk met een andere versie', 'van: Artikel 105', 'Druk het regelingonderdeel af', 'Artikel 105', 'Sla het regelingonderdeel op', 'Artikel 105', '[Vervallen per 01-01-1995]']",,
131_Artikel106,01-07-2021,"['Artikel 106', 'Toon relaties in LiDO', 'voor: Artikel 106', 'Maak een permanente link', 'van: Artikel 106', 'Toon wetstechnische informatie', 'van: Artikel 106', 'Vergelijk met een andere versie', 'van: Artikel 106', 'Druk het regelingonderdeel af', 'Artikel 106', 'Sla het regelingonderdeel op', 'Artikel 106', '[Vervallen per 01-01-1995]']",,
132_Artikel107,01-07-2021,"['Artikel 107', 'Toon relaties in LiDO', 'voor: Artikel 107', 'Maak een permanente link', 'van: Artikel 107', 'Toon wetstechnische informatie', 'van: Artikel 107', 'Vergelijk met een andere versie', 'van: Artikel 107', 'Druk het regelingonderdeel af', 'Artikel 107', 'Sla het regelingonderdeel op', 'Artikel 107', '[Vervallen per 01-01-1995]']",,
133_Artikel108,01-07-2021,"['Artikel 108', 'Toon relaties in LiDO', 'voor: Artikel 108', 'Maak een permanente link', 'van: Artikel 108', 'Toon wetstechnische informatie', 'van: Artikel 108', 'Vergelijk met een andere versie', 'van: Artikel 108', 'Druk het regelingonderdeel af', 'Artikel 108', 'Sla het regelingonderdeel op', 'Artikel 108', '[Vervallen per 01-01-1995]']",,
134_Artikel109,01-07-2021,"['Artikel 109', 'Toon relaties in LiDO', 'voor: Artikel 109', 'Maak een permanente link', 'van: Artikel 109', 'Toon wetstechnische informatie', 'van: Artikel 109', 'Vergelijk met een andere versie', 'van: Artikel 109', 'Druk het regelingonderdeel af', 'Artikel 109', 'Sla het regelingonderdeel op', 'Artikel 109', '[Vervallen per 01-01-1995]']",,
135_Artikel110,01-07-2021,"['Artikel 110', 'Toon relaties in LiDO', 'voor: Artikel 110', 'Maak een permanente link', 'van: Artikel 110', 'Toon wetstechnische informatie', 'van: Artikel 110', 'Vergelijk met een andere versie', 'van: Artikel 110', 'Druk het regelingonderdeel af', 'Artikel 110', 'Sla het regelingonderdeel op', 'Artikel 110', '[Vervallen per 01-01-1995]']",,
136_Artikel111,01-07-2021,"['Artikel 111', 'Toon relaties in LiDO', 'voor: Artikel 111', 'Maak een permanente link', 'van: Artikel 111', 'Toon wetstechnische informatie', 'van: Artikel 111', 'Vergelijk met een andere versie', 'van: Artikel 111', 'Druk het regelingonderdeel af', 'Artikel 111', 'Sla het regelingonderdeel op', 'Artikel 111', '[Vervallen per 01-01-1995]']",,
137_Artikel112,01-07-2021,"['Artikel 112', 'Toon relaties in LiDO', 'voor: Artikel 112', 'Maak een permanente link', 'van: Artikel 112', 'Toon wetstechnische informatie', 'van: Artikel 112', 'Vergelijk met een andere versie', 'van: Artikel 112', 'Druk het regelingonderdeel af', 'Artikel 112', 'Sla het regelingonderdeel op', 'Artikel 112', '[Vervallen per 01-01-1995]']",,
138_Artikel113,01-07-2021,"['Artikel 113', 'Toon relaties in LiDO', 'voor: Artikel 113', 'Maak een permanente link', 'van: Artikel 113', 'Toon wetstechnische informatie', 'van: Artikel 113', 'Vergelijk met een andere versie', 'van: Artikel 113', 'Druk het regelingonderdeel af', 'Artikel 113', 'Sla het regelingonderdeel op', 'Artikel 113', '[Vervallen per 01-01-1995]']",,
139_Artikel114,01-07-2021,"['Artikel 114', 'Toon relaties in LiDO', 'voor: Artikel 114', 'Maak een permanente link', 'van: Artikel 114', 'Toon wetstechnische informatie', 'van: Artikel 114', 'Vergelijk met een andere versie', 'van: Artikel 114', 'Druk het regelingonderdeel af', 'Artikel 114', 'Sla het regelingonderdeel op', 'Artikel 114', '[Vervallen per 01-01-1995]']",,
140_Artikel115,01-07-2021,"['Artikel 115', 'Toon relaties in LiDO', 'voor: Artikel 115', 'Maak een permanente link', 'van: Artikel 115', 'Toon wetstechnische informatie', 'van: Artikel 115', 'Vergelijk met een andere versie', 'van: Artikel 115', 'Druk het regelingonderdeel af', 'Artikel 115', 'Sla het regelingonderdeel op', 'Artikel 115', '[Vervallen per 01-01-1995]']",,
141_Artikel116,01-07-2021,"['Artikel 116', 'Toon relaties in LiDO', 'voor: Artikel 116', 'Maak een permanente link', 'van: Artikel 116', 'Toon wetstechnische informatie', 'van: Artikel 116', 'Vergelijk met een andere versie', 'van: Artikel 116', 'Druk het regelingonderdeel af', 'Artikel 116', 'Sla het regelingonderdeel op', 'Artikel 116', '[Vervallen per 01-01-1995]']",,
142_Artikel117,01-07-2021,"['Artikel 117', 'Toon relaties in LiDO', 'voor: Artikel 117', 'Maak een permanente link', 'van: Artikel 117', 'Toon wetstechnische informatie', 'van: Artikel 117', 'Vergelijk met een andere versie', 'van: Artikel 117', 'Druk het regelingonderdeel af', 'Artikel 117', 'Sla het regelingonderdeel op', 'Artikel 117', '[Vervallen per 01-01-1995]']",,
143_Artikel118,01-07-2021,"['Artikel 118', 'Toon relaties in LiDO', 'voor: Artikel 118', 'Maak een permanente link', 'van: Artikel 118', 'Toon wetstechnische informatie', 'van: Artikel 118', 'Vergelijk met een andere versie', 'van: Artikel 118', 'Druk het regelingonderdeel af', 'Artikel 118', 'Sla het regelingonderdeel op', 'Artikel 118', '[Vervallen per 01-01-1995]']",,
144_Artikel119,01-07-2021,"['Artikel 119', 'Toon relaties in LiDO', 'voor: Artikel 119', 'Maak een permanente link', 'van: Artikel 119', 'Toon wetstechnische informatie', 'van: Artikel 119', 'Vergelijk met een andere versie', 'van: Artikel 119', 'Druk het regelingonderdeel af', 'Artikel 119', 'Sla het regelingonderdeel op', 'Artikel 119', '[Vervallen per 01-01-1995]']",,
145_Artikel120,01-07-2021,"['Artikel 120', 'Toon relaties in LiDO', 'voor: Artikel 120', 'Maak een permanente link', 'van: Artikel 120', 'Toon wetstechnische informatie', 'van: Artikel 120', 'Vergelijk met een andere versie', 'van: Artikel 120', 'Druk het regelingonderdeel af', 'Artikel 120', 'Sla het regelingonderdeel op', 'Artikel 120', 'De artikelen van dit besluit treden in werking op een bij koninklijk besluit te bepalentijdstip, dat voor de verschillende artikelen of onderdelen daarvan verschillend kanworden gesteld.']",,
146_Artikel121,01-07-2021,"['Artikel 121', 'Toon relaties in LiDO', 'voor: Artikel 121', 'Maak een permanente link', 'van: Artikel 121', 'Toon wetstechnische informatie', 'van: Artikel 121', 'Vergelijk met een andere versie', 'van: Artikel 121', 'Druk het regelingonderdeel af', 'Artikel 121', 'Sla het regelingonderdeel op', 'Artikel 121', 'Dit besluit kan worden aangehaald als ""Reglement verkeersregels en verkeerstekens1990"" of als ""RVV 1990"".']",,
